id,title,text_sha256,status,evidence,note
s093,The Recipe Card With No Measurements,abac7dd8200be4a7100b727f0554f4f78992fb0683319dab4e721884f225faed,inherited-v2.9.4,fact_check_all_2000.csv#s093,Unchanged text; prior editorial claim retained. Not independently rechecked in this release.
s094,Commute That Became a Friendship,951856014bdce7034ba68899f023d736ee3352105e7483e2a80cf115f824ae00,inherited-v2.9.4,fact_check_all_2000.csv#s094,Unchanged text; prior editorial claim retained. Not independently rechecked in this release.
s095,Year Without a Microwave,891600a88328b2390a43981e211bfc68817e9e750a17ae3b63268aa499a2c740,inherited-v2.9.4,fact_check_all_2000.csv#s095,Unchanged text; prior editorial claim retained. Not independently rechecked in this release.
s096,The Father's Silence and the Son's Questions,d06544ce2896a8c096849c10def6b1236dfeab4617da10ba3b27e9cf598cb575,inherited-v2.9.4,fact_check_all_2000.csv#s096,Unchanged text; prior editorial claim retained. Not independently rechecked in this release.
s097,Drummer Who Warned a Village,99eccec564ddf29a24b44eb04565d8a2ddd7e1e363a877f369e2c4655cbf19ed,inherited-v2.9.4,fact_check_all_2000.csv#s097,Unchanged text; prior editorial claim retained. Not independently rechecked in this release.
s098,Coin With Two Different Faces,8b46206f676b0f45c2756bebcd8a90a2ef88975fa8dac20934bf9b999e230365,inherited-v2.9.4,fact_check_all_2000.csv#s098,Unchanged text; prior editorial claim retained. Not independently rechecked in this release.
s099,The Interpreter Who Refused to Translate,7655016c912f4ed698b2143f2c0580b21dfdf9a254d80fc1cadd6f47bdf30455,inherited-v2.9.4,fact_check_all_2000.csv#s099,Unchanged text; prior editorial claim retained. Not independently rechecked in this release.
s100,Governor Who Ruled by Letter Only,47867ea865eca5ce4f606384aae10c594f1bcabceb8902ac33b12f36f6950380,inherited-v2.9.4,fact_check_all_2000.csv#s100,Unchanged text; prior editorial claim retained. Not independently rechecked in this release.
s101,Why Cats Always Land on Their Feet,f8497545f873137be438a6e58e672d7d916fceb2e396a9b67e24037dd7f3e1b2,inherited-v2.9.4,fact_check_all_2000.csv#s101,Unchanged text; prior editorial claim retained. Not independently rechecked in this release.
s102,The Salt That Preserves Without Cold,6fbb899f233153df900eee7d8b88982f66b81cb47fdc3592bbe9cf63541da97f,inherited-v2.9.4,fact_check_all_2000.csv#s102,Unchanged text; prior editorial claim retained. Not independently rechecked in this release.
s103,Fungus That Glows in the Dark,cda71d744770c9e9850a93b5c77fe4d444f81ae50abf4884ef6c75a8a3df661e,inherited-v2.9.4,fact_check_all_2000.csv#s103,Unchanged text; prior editorial claim retained. Not independently rechecked in this release.
s104,Star That Refuses to Die Quietly,cf6e06b1e27e0eca2c71eda64c7754f06f48ba1e0c99bab6484992da86e8cc71,inherited-v2.9.4,fact_check_all_2000.csv#s104,Unchanged text; prior editorial claim retained. Not independently rechecked in this release.
s105,Scrooge Wakes on Christmas Morning,ca16debae897619dc9afbf196f184956c76b848bc7ddda73ba37ee454981b311,inherited-v2.9.4,fact_check_all_2000.csv#s105,Unchanged text; prior editorial claim retained. Not independently rechecked in this release.
s106,The Crisis Caused by Lydia,43720e3ff58bb066bd43b0d4efdb2763caf48cf5ea24a21804e66256306e6c8e,inherited-v2.9.4,fact_check_all_2000.csv#s106,Unchanged text; prior editorial claim retained. Not independently rechecked in this release.
s107,Pip Learns Who Helped Him,4c120a69fa40b20528052664db985f57a291fc174e2f5ddac9527a14c0dc8c31,inherited-v2.9.4,fact_check_all_2000.csv#s107,Unchanged text; prior editorial claim retained. Not independently rechecked in this release.
s108,Carton and Darnay Look Alike,a2863fc96102ad98494ad12d99385fcdc83cac267981bd7da427f84a78f322dc,inherited-v2.9.4,fact_check_all_2000.csv#s108,Unchanged text; prior editorial claim retained. Not independently rechecked in this release.
s109,Cartomancer's Final Reading,6466253dc35d2824f2e75911a5a03fc0778a94fec8bad88cefdd81e921e70a92,inherited-v2.9.4,fact_check_all_2000.csv#s109,Unchanged text; prior editorial claim retained. Not independently rechecked in this release.
s110,Puppeteer Who Lost the Strings,7774001ccf10908acf6b9ebc4de51b174bbfa7dcdfbf2d9beca55dd14ad51bed,inherited-v2.9.4,fact_check_all_2000.csv#s110,Unchanged text; prior editorial claim retained. Not independently rechecked in this release.
s111,The Alchemist's Unfinished Equation,1db07bf6e0b0910eb589d5e3da83fe968d57e96dd7426b29fa46d3133d2cb580,inherited-v2.9.4,fact_check_all_2000.csv#s111,Unchanged text; prior editorial claim retained. Not independently rechecked in this release.
s112,Keeper of Names No One Speaks,5ebe2b50edd2df93a0633b29327cba5fbecda9af42c66b3b8589230508fc45cc,inherited-v2.9.4,fact_check_all_2000.csv#s112,Unchanged text; prior editorial claim retained. Not independently rechecked in this release.
s113,How Instinct and Experience Guide Bird Migration,0380a4bf623322b7b926a667525cc3c0060d9753cf9b628e55a4fd14b20960ac,inherited-v2.9.4,fact_check_all_2000.csv#s113,Unchanged text; prior editorial claim retained. Not independently rechecked in this release.
s114,How Cleaner Fish Trade a Service,8f1cff3f4e7a0dfc8d1897cb6c702c1d4725d6a2f6bfb1322c9d70996fffd0d3,inherited-v2.9.4,fact_check_all_2000.csv#s114,Unchanged text; prior editorial claim retained. Not independently rechecked in this release.
s115,Ecosystem Hidden Beneath the Ice,dba1022ca1924a1d4f35915e879ab53f4ebd27118d783045ffcbcd30e205175b,inherited-v2.9.4,fact_check_all_2000.csv#s115,Unchanged text; prior editorial claim retained. Not independently rechecked in this release.
s116,What Scientists Mean by Self-Domestication,c5ef877e0412280981dfc0b19d6aed8fbb586deaeb2156eb9e914e8334bf74a6,inherited-v2.9.4,fact_check_all_2000.csv#s116,Unchanged text; prior editorial claim retained. Not independently rechecked in this release.
s117,The Currency Backed by Trust Alone,021616d05e81b724ca29f7c87a0f2085cdfe88e65577f5042fac1acabf4bc5f1,inherited-v2.9.4,fact_check_all_2000.csv#s117,Unchanged text; prior editorial claim retained. Not independently rechecked in this release.
s118,Parliament That Meets Underwater,dd307aa1add459a4bc13ece1eb18a5e9223217305dbae1eb5f6fea0446c8b873,inherited-v2.9.4,fact_check_all_2000.csv#s118,Unchanged text; prior editorial claim retained. Not independently rechecked in this release.
s119,Diplomatic Immunity That Outlived Its Purpose,3788656f862a38c5f9d6c41e9ecadf3bc62f45c34add2d2b710cb5338b4303b5,inherited-v2.9.4,fact_check_all_2000.csv#s119,Unchanged text; prior editorial claim retained. Not independently rechecked in this release.
s120,The Federation That Never Formally Existed,b61c6048be84992e0f1c5a0c7012fb80956a3a58f32cc54944c67bc069ffe885,inherited-v2.9.4,fact_check_all_2000.csv#s120,Unchanged text; prior editorial claim retained. Not independently rechecked in this release.
s121,Grief That Arrived Years Late,31eab5909881dd0f4f19def686f252811d6c0837f559d66beb569b8b31f15c94,inherited-v2.9.4,fact_check_all_2000.csv#s121,Unchanged text; prior editorial claim retained. Not independently rechecked in this release.
s122,Language Two Siblings Invented,6f97208bba185a1de838a4e6a71c9857160f554d5973d3d91b2c28069fe3513e,inherited-v2.9.4,fact_check_all_2000.csv#s122,Unchanged text; prior editorial claim retained. Not independently rechecked in this release.
s123,The Inheritance of an Unfinished Argument,ffb6c1de98604211f3d1c0263c7eb58dab60a6e513cbdae9828fd8a09a4dbcd8,inherited-v2.9.4,fact_check_all_2000.csv#s123,Unchanged text; prior editorial claim retained. Not independently rechecked in this release.
s124,Correspondence That Outlasted the Marriage,ab34ee247fece48dc74ced15679fa05eed91f82f198e034bbf582227397f7262,inherited-v2.9.4,fact_check_all_2000.csv#s124,Unchanged text; prior editorial claim retained. Not independently rechecked in this release.
s125,Cartographer Who Erased a Kingdom,79b457e2e3eac4f1256d77f3b6666c0de581c35592551bea0a92eb124a7f1e32,inherited-v2.9.4,fact_check_all_2000.csv#s125,Unchanged text; prior editorial claim retained. Not independently rechecked in this release.
s126,The Famine That Rewrote a Legal Code,8dca3516566f696fc53cab349674004a1bd97014ae0ead5425457dec98b785bf,inherited-v2.9.4,fact_check_all_2000.csv#s126,Unchanged text; prior editorial claim retained. Not independently rechecked in this release.
s127,Empire That Governed by Rumor,78062ac483260280f5986f96c082311f6dd1ca90e3a5bc6dcffbc16612cb4252,inherited-v2.9.4,fact_check_all_2000.csv#s127,Unchanged text; prior editorial claim retained. Not independently rechecked in this release.
s128,Scribe Who Forged His Own Death,c518b7d6100c262ae8544aef108f4d11f5ca475769d16d99014cdd27eb11448c,inherited-v2.9.4,fact_check_all_2000.csv#s128,Unchanged text; prior editorial claim retained. Not independently rechecked in this release.
s129,How a Small Biological Change Can Affect a Food Web,90b1c781639f58cd86efe0094cd3197b46669950231fb3a4946de73e2ff175d5,inherited-v2.9.4,fact_check_all_2000.csv#s129,Unchanged text; prior editorial claim retained. Not independently rechecked in this release.
s130,Memory That Exists Outside the Brain,0f5d8107a050474ad2d998da4f9c5528bd71d64e56a0f1eeae69ae3ec8fb93b7,inherited-v2.9.4,fact_check_all_2000.csv#s130,Unchanged text; prior editorial claim retained. Not independently rechecked in this release.
s131,Symmetry That Physics Cannot Explain,3a7fedc522a508e84ebc1feb06005d9fa0c593bf59670494e2b8e9e25cf0c3d1,inherited-v2.9.4,fact_check_all_2000.csv#s131,Unchanged text; prior editorial claim retained. Not independently rechecked in this release.
s132,The Jellyfish That Can Reverse Its Life Cycle,03387ceb998fa0e5d5a8328af74ba10b709fd8c8e91ce1f1957a6cf2dde8f27b,inherited-v2.9.4,fact_check_all_2000.csv#s132,Unchanged text; prior editorial claim retained. Not independently rechecked in this release.
s133,Elizabeth Reconsiders Mr Darcy,3a86842dc845def2514835a23b9b3e69777e27ac1712eac0c9b37a590894a512,inherited-v2.9.4,fact_check_all_2000.csv#s133,Unchanged text; prior editorial claim retained. Not independently rechecked in this release.
s134,The Creature Argues for Justice,fc9b17d1c3a42cb7b736a9ff6d61a761584a85a13d5ee15dbcf8cd74b3d283c0,inherited-v2.9.4,fact_check_all_2000.csv#s134,Unchanged text; prior editorial claim retained. Not independently rechecked in this release.
s135,Gulliver's Travels as Political Satire,e10bb24f6dcab4c3fa6cfafa640b41a3982298af825f3d21fb4fef6339da5e26,inherited-v2.9.4,fact_check_all_2000.csv#s135,Unchanged text; prior editorial claim retained. Not independently rechecked in this release.
s136,Frankenstein and the Creator's Responsibility,f91eced9750884aff2847e6cbeb801f4477c9d59dfcd6b21353c8b2dd91751b5,inherited-v2.9.4,fact_check_all_2000.csv#s136,Unchanged text; prior editorial claim retained. Not independently rechecked in this release.
s137,Chair That Remembers Who Sat In It,7b9766d9541492436c56dd6a38eacdbb7cf73f3709adb0bed0792b2025100eca,inherited-v2.9.4,fact_check_all_2000.csv#s137,Unchanged text; prior editorial claim retained. Not independently rechecked in this release.
s138,The Miller Who Ground Silence Into Flour,9954c8dd19cd9685fbb6a4e0a0f7a277fbfbee1bff061b4f54274facedd5335d,inherited-v2.9.4,fact_check_all_2000.csv#s138,Unchanged text; prior editorial claim retained. Not independently rechecked in this release.
s139,Locksmith Who Sold Second Chances,2ce56dd5a93ef2933b64debacbd65de4f197ea1e624654d9355909f256b9ba34,inherited-v2.9.4,fact_check_all_2000.csv#s139,Unchanged text; prior editorial claim retained. Not independently rechecked in this release.
s140,Shepherd Who Herded Forgotten Wishes,7a85223fe49cf2aa4722e3c24914a5a4bb4e46f41714dfafa104306a426ccd6f,inherited-v2.9.4,fact_check_all_2000.csv#s140,Unchanged text; prior editorial claim retained. Not independently rechecked in this release.
s141,The Glassblower Who Trapped a Single Regret,d4e836de4a96e55da02ad052b0a0af51dc9e7c95cb1940b6fa465c28369dfc78,inherited-v2.9.4,fact_check_all_2000.csv#s141,Unchanged text; prior editorial claim retained. Not independently rechecked in this release.
s142,Astronomer Who Charted a Sky That Wasn't There,406c7018356ca665c2c8988733da88ce39c1bb018a372ec7e4b460c6f27172a1,inherited-v2.9.4,fact_check_all_2000.csv#s142,Unchanged text; prior editorial claim retained. Not independently rechecked in this release.
s143,Squirrel That Plants a Forest by Accident,fd75adc6005cca65fca4dc8b10ee95be8e48e76f0fe0f247b151b90d4ae69193,inherited-v2.9.4,fact_check_all_2000.csv#s143,Unchanged text; prior editorial claim retained. Not independently rechecked in this release.
