id,level,topic,title,text_sha256,words,sentences,maxSentence,averageSentence,low_frequency_pct,very_low_frequency_pct,frequency_terms,errors,flags,status
s2024,1,Mystery and adventure,The Light Upstairs,bb56fc32a195d235903a1fccaff8c805978ab81fe32328907f1cfc1199f95cc1,47,7,11,6.71,6.38,0.0,ada (2); upstairs (1),,low-frequency,needs-editorial-review
s2028,1,Fantasy/stories,The Talking Stone,10e26debd00a9a66100ba02356398d0a1f05c0465561c1f5b8ad8e851541a194,47,8,8,5.88,8.51,0.0,ivy (3); smiles (1),,low-frequency,needs-editorial-review
s2030,1,Travel and culture,The Beach in the Morning,0740e953fec8c37a42993fd125c567ae58f38e3d02691f3aa76b372beccaf4bb,44,7,9,6.29,4.55,4.55,rui (2),,very-low-frequency,needs-editorial-review
s2031,1,Everyday life,Sara Finds Her Glove,a2949f78efef2ab5248fb00932b81ad28221e2a98be1513e10ee8615bb125662,45,9,9,5,8.89,0.0,sara (2); glove (2),,low-frequency,needs-editorial-review
s2032,1,Nature and animals,Two Ants,c15a3e0cc011aaa7e118bb72c8374dd66b31daf02811f645c3be5411285fef07,46,7,10,6.57,6.52,0.0,ant (2); ants (1),,low-frequency,needs-editorial-review
s2034,1,Mystery and adventure,The Small Bell,42aa8710946d5f2a691570bcd9db234327f0d6cb00c2e5e0b2be389f50c9fb8c,48,8,8,6,4.17,4.17,nao (2),,very-low-frequency,needs-editorial-review
s2037,1,Nature and animals,The Turtle in the Sun,d75062e2f9ea6633865e3ac15c6c98d86351bda3b8c0341f55cc25002cd70cbd,44,7,9,6.29,9.09,0.0,turtle (3); swims (1),,low-frequency,needs-editorial-review
s2041,1,Everyday life,The Broken Pencil,d7f7edd77a5fd744916b0d8c617da555e8c1859634f436afea597424fa5a78f6,45,7,11,6.43,13.33,0.0,pencil (4); lee's (2),,low-frequency,needs-editorial-review
s2047,1,Nature and animals,The Fish and the Leaf,cb5b0b7c2ffcbf985698bfcef4e1997a2c339959fc3fbd3c7c901328d5c8c887,44,7,10,6.29,9.09,0.0,pond (2); swims (2),,low-frequency,needs-editorial-review
s2051,1,Everyday life,The Red Leaf,26d9dbb1bcdfe178fa6860e05b40d875a9fc5c801d3cfc5b70a205c1770c9bfa,46,8,8,5.75,8.7,0.0,mia (3); smiles (1),,low-frequency,needs-editorial-review
s2052,1,Nature and animals,A Squirrel in the Park,47d7936b2800b2c07e3c155a835b205f217ae7acb8fb8f1f6ece758ec498f221,46,6,12,7.67,8.7,0.0,squirrel (2); paws (1); hides (1),,low-frequency,needs-editorial-review
s2072,1,Fantasy/stories,The Door Under the Rug,ebf272c727fa02e69f75949d301d5457ce58ace174a1de1dbbf902bacae624ed,46,9,9,5.11,6.52,0.0,rug (2); closes (1),,low-frequency,needs-editorial-review
s2074,1,Fantasy/stories,The Paper Horse,51f9fb669cd1be438a0bbb074309c71ae8fefd97438c916af5b8413c8aff1dc3,48,8,9,6,4.17,2.08,dan's (1); jumps (1),,very-low-frequency,needs-editorial-review
s2079,1,Nature and animals,Rain on the Path,2c2944384baba15a69c6ffaf5cb123a02189632e4a5fc47d605581e5c811c65f,46,9,7,5.11,8.7,0.0,worm (3); rains (1),,low-frequency,needs-editorial-review
s2095,1,History,The Cart at the Well,6fe95dfa702d9ac9ef962246f5308e8bf9abdafd0b6d5cfe46d5288e1c2b3174,50,9,7,5.56,6.0,0.0,cart (2); fills (1),,low-frequency,needs-editorial-review
s2097,1,Science,Two Paper Bridges,8ac93499e516535d10910c5023f403ed3908a32a3ee773505d8378bf1b18713e,47,8,10,5.88,6.38,0.0,ned (2); folds (1),,low-frequency,needs-editorial-review
s2099,1,Science,The Full Spoon,77298f12060692610cbc4566ed2503e89c215b5a99e2b72ad9e4ce88a03805f0,48,8,10,6,14.58,0.0,spoon (3); fills (2); spoons (2),,low-frequency,needs-editorial-review
s2100,1,Science,The Warm Window Test,b391a3e021e31e42d42bf6b8e14ce4cd4cf67ecad1668c19f2881bd53ea4c426,47,7,10,6.71,8.51,0.0,bowls (2); pia (2),,low-frequency,needs-editorial-review
s2102,1,Famous books,Grapes Above the Fox,77c05ed719e0e1193e455c50a44678204938314fb0ab33fa676dc4722b18fe4d,47,9,7,5.22,10.64,0.0,grapes (2); jumps (2); tasted (1),,low-frequency,needs-editorial-review
s2103,1,Famous books,Stones in the Water Jar,b985392bad85516ff07c24a1f649e4ffffc9d5e0eb3ba06565f1b21f273f892f,47,8,9,5.88,6.38,0.0,jar (3),,low-frequency,needs-editorial-review
s2106,1,Mystery and adventure,The Wet Circle,79731af6e6ace59605c1bf89c31213f024ed43775b0c3d61bcf62afb032719a3,47,8,9,5.88,2.13,2.13,sue's (1),,very-low-frequency,needs-editorial-review
s2114,1,Travel and culture,An Empty Postcard,3fad36a113e54252b6cd1f834d42aeb793c29b781266d86589400dd652a5d9fa,45,6,10,7.5,6.67,0.0,postcard (2); crosses (1),,low-frequency,needs-editorial-review
s2116,1,People and biography,Rosa's First Loaf,10c6fc8e7679ed9418e4bfb7d6d8b2c03627bec8b9941cc8702082aa8dc7dae8,47,8,8,5.88,10.64,0.0,rosa (2); loaf (2); bake (1),,low-frequency,needs-editorial-review
s2119,1,People and biography,Omar Learns to Float,3dca7b6ed80a7a2eaea8d1f37e764c90f56395dbcf4688e4204dbebe0ef3460b,46,8,9,5.75,6.52,0.0,omar (2); floats (1),,low-frequency,needs-editorial-review
s2120,1,People and biography,The Singer at the Window,71a4581ac45e2d03c5300820e85884b20f76fd933be2ab655917e1ca37df9a05,44,7,8,6.29,13.64,0.0,bea (2); sings (2); cleans (1); hears (1),,low-frequency,needs-editorial-review
s335,2,Fantasy/stories,A Friend in the Tree,384fae9078899be0fa8798cfc9fdefac2c5bf622349f84f25c315e05e396cd29,138,20,13,6.9,7.97,0.0,lily (7); owl (2); umbrella (1); thanked (1),,low-frequency,needs-editorial-review
s346,2,Nature and animals,Dog and the Ball,8800c207ff4dc192c5b7e52dbabd8076650ac4995597ddc151b0179f4b3aaa0e,116,15,10,7.73,10.34,0.0,rex (7); pond (2); swam (2); owner's (1),,low-frequency,needs-editorial-review
s359,2,World affairs,Market Day,8ff21662d8d1f40afa907e0128fee4ec97cefbdef2f551463f246908ec2b26ec,69,8,11,8.63,8.7,0.0,mia (3); apples (2); baskets (1),,low-frequency,needs-editorial-review
s371,2,Everyday life,Making Dinner,c18a97ead19160e215caf3d4ebfd689dceff0490f46ad14702e5a2e788da81de,98,14,11,7,12.24,0.0,sara (4); carrots (2); vegetable (1); smelled (1); stirred (1); herbs (1); poured (1); bowls (1),,low-frequency,needs-editorial-review
s396,2,Science,Why Leaves Fall,f2d3b0748c4d8de7e40dc49531b5bda3d1f89ed9b7784876bb9b67e4a90ce225,99,11,14,9,2.02,1.01,sunlight (1); chlorophyll (1),,very-low-frequency,needs-editorial-review
s406,2,Famous books,The Ant and the Grasshopper,ce687b79e8c06f0dcde4f1b145a310c2bb65d6d484ded7c61126f3af1cc7b851,130,20,10,6.5,7.69,0.0,ant (5); grasshopper (4); thanked (1),,low-frequency,needs-editorial-review
s426,2,Nature and animals,The Busy Squirrel,38c2046d2cd3381646a70fc2624a2b7dbd3053bf43c04d79dc72720f9caf5150,72,7,15,10.29,11.11,8.33,nutkin (3); acorns (3); squirrel (1); dug (1),,low-frequency;very-low-frequency,needs-editorial-review
s436,2,World affairs,Town Meeting,f7008f72dfde876b13a4bf0c074be6e0788699279d078fe1668bab3a6041161e,73,9,11,8.11,2.74,1.37,hall's (1); rained (1),,very-low-frequency,needs-editorial-review
s446,2,Everyday life,Missing Sock,d8d8e172441185e1a99eb06c11965f90b4cfda247097fc6ed4427a7e0b883f9a,65,9,11,7.22,7.69,0.0,sock (2); sofa (2); marta (1),,low-frequency,needs-editorial-review
s466,2,Science,How Soap Bubbles Form,1bbfc1cbe8a66153045d221b64c2610a24fac141dd566b596bae7b836fc9b7c8,79,7,21,11.29,5.06,1.27,soapy (1); pushes (1); outward (1); escapes (1),,very-low-frequency,needs-editorial-review
s476,2,Famous books,Hansel and Gretel,a652c736ff7feb4a033eac785be6b69e2b9f1b9cf537ee54d3953084b015d2fa,110,12,13,9.17,8.18,8.18,gretel (6); hansel (2); hansel’s (1),,low-frequency;very-low-frequency,needs-editorial-review
s486,2,Fantasy/stories,The Garden That Grew at Night,2bf0c6ae937f6fa8358666c9e0faa202edb1b51594ae8c1bd83429bf4ca9d797,94,10,16,9.4,4.26,1.06,tomas (3); tomas's (1),,very-low-frequency,needs-editorial-review
s496,2,Nature and animals,Spider's Web,ce9f0b444a4bb4397218cf3c609b2e77a5158411042af506369ec3575d1d8993,73,9,11,8.11,6.85,1.37,clara (3); clara’s (1); threads (1),,very-low-frequency,needs-editorial-review
s526,2,History,Village Blacksmith,7b0291d2c33a8f5dc7fb19c036bf4b5bd301b8f4eb02e63db9db771f7fcc57f6,109,11,17,9.91,4.59,2.75,gustaf (3); blacksmith (1); feared (1),,very-low-frequency,needs-editorial-review
s557,2,Fantasy/stories,Shoemaker's Extra Pair,b41b3bbda521f93d60a0972ff00c41dfa8abff3c221cda0a28ac9a3c85f4c81d,90,11,13,8.18,7.78,1.11,anton (2); child’s (1); anton’s (1); laces (1); neat (1); bows (1),,low-frequency;very-low-frequency,needs-editorial-review
s558,2,Fantasy/stories,The Cloud Shepherd,d3afc2c6e724c355f373507a6e8043dc0798857b8481b41dd8cdd7c41e3ff192,105,9,16,11.67,3.81,1.9,elzbieta (2); shepherd (1); smiled (1),,very-low-frequency,needs-editorial-review
s577,2,Nature and animals,Woodpecker's Loud Knock,f2b483122f03817b197c58f31bc50c26771f231689729c35e13b7702f20bea34,75,8,16,9.38,8.0,4.0,woodpecker (2); tapped (2); marcus’s (1); insect (1),,low-frequency;very-low-frequency,needs-editorial-review
s578,2,Nature and animals,Turtle's Slow Journey,37eca759bd4b53ce276a81d2153a560d85702ddaccee18296dc830755bdec1f6,67,8,14,8.38,8.96,0.0,turtle (3); pond (1); fox’s (1); rested (1),,low-frequency,needs-editorial-review
s618,2,Everyday life,The New Kitchen Gadget,5a67faae3714eddcc90661a1b4e0a3a5fb4540173238c09281fae1afe0dd8c66,86,9,20,9.56,3.49,2.33,juicer (2); spilled (1),,very-low-frequency,needs-editorial-review
s637,2,History,Town Crier,0e40c1cffb77e97e6bc33aa704ad48f50cafe42ef6037101e44e6842d3ccf624,80,8,17,10,6.25,3.75,bertram (2); crier (1); town’s (1); thanked (1),,very-low-frequency,needs-editorial-review
s657,2,Science,Why Ice Cream Melts,f05ed62bf62bfc6c89d89595cc2bac5ab1feeea8f2e5678fbeaff51f8153301a,73,7,13,10.43,8.22,0.0,freezer (1); warmer (1); melt (1); drip (1); cone (1); slows (1),,low-frequency,needs-editorial-review
s678,2,Famous books,Pinocchio Meets the Talking Cricket,21c734bedebb976643087b11c9b2385aa6222d5978a29c2f1cfcccc4ca0ba0c4,97,12,12,8.08,6.19,6.19,pinocchio (5); geppetto (1),,very-low-frequency,needs-editorial-review
s710,2,Fantasy/stories,Mina and the Moon Bell,3657e91f62b1d11b0f3e1b22ab0fdd3a087671737b27b422379ec738ea2a12b0,110,13,13,8.46,10.91,0.91,mina (4); mina’s (1); shining (1); rang (1); bark (1); footsteps (1); chimney (1); bowed (1); smiled (1),,low-frequency,needs-editorial-review
s711,2,Nature and animals,The Frog in the Garden,5f3daafcfc82538bcaa8f70d9dea044f42d939103a4ce078ea09bddfb94903b4,88,9,14,9.78,9.09,0.0,jun (3); pond (2); frogs (2); frog (1),,low-frequency,needs-editorial-review
s717,2,History,A Day in Ancient Pompeii,ec7aa035758921ed9e159a9ec96c9f2144cd9f92dcf4bf0624b706a3f44c93a4,100,12,12,8.33,9.09,2.02,pompeii (2); volcano (2); vesuvius (2); baths (1); erupted (1); town's (1),,low-frequency;very-low-frequency,needs-editorial-review
s718,2,History,How Vikings Used Longships,148b5647e758e89607d57aba8f3f8bcf645381b6b87f0833fcab87dde4d63de9,80,9,13,8.89,11.25,2.5,viking (2); longships (2); sailors (2); coasts (1); crews (1); mattered (1),,low-frequency;very-low-frequency,needs-editorial-review
s865,2,Famous books,Peter Pan's Invitation,16bb7b14a7effc2c8fc23ecfc170fa1f72b91d14e9f42677af932fdafcdc4586,89,9,14,9.89,6.74,2.25,wendy (3); sewed (1); neverland (1); pirates (1),,very-low-frequency,needs-editorial-review
s867,2,Famous books,Anne's First Friend,f79d9248a1a34966aeeb17f1a7654456d11727fc2efacceb4f8656a6881f3b62,85,9,18,9.44,5.88,4.71,gables (2); marilla (1); diana’s (1); smiled (1),,very-low-frequency,needs-editorial-review
s868,2,Famous books,Pollyanna's Window,8e74880f09ecabcd804f19b9f57ab869f032f32ce171ecc3359a7103351d3314,95,11,16,8.64,3.16,3.16,pollyanna (3),,very-low-frequency,needs-editorial-review
s869,2,Nature and animals,Sea Otters at Play,16d828cae2bcc425d19e0a38418cc6b85184920bc1067eda95a21b86bd9402df,78,7,15,11.14,11.54,1.28,otters (3); swam (1); chased (1); otter (1); floated (1); rested (1); kelp (1),,low-frequency;very-low-frequency,needs-editorial-review
s870,2,Nature and animals,Seeds on the Wind,7c496757eb2594e01ade193dfb0f9927dd0ee1f83c967f2eb9727757a23d6cb2,85,10,13,8.5,3.53,1.18,dandelion (1); umbrellas (1); spreads (1),,very-low-frequency,needs-editorial-review
s874,2,World affairs,The Island's Power Cable,0ba731bc9caee1cc4bd539296cfbc3e18d7dc82e7195c432a50ec44a7611fa29,92,9,15,10.22,2.17,1.09,storms (1); fishers (1),,very-low-frequency,needs-editorial-review
s875,2,World affairs,A Vote from Far Away,361bde6eb950bbf24a166554af4dd1b43027677ec5f34773eb132bd7fd99491b,78,8,13,9.75,7.69,1.28,lina (3); envelopes (1); letter’s (1); ballots (1),,low-frequency;very-low-frequency,needs-editorial-review
s876,2,Everyday life,The Wrong Umbrella,fab0d8dabe2e80f6f6fff80df9fedc385dec42e93c4c02cef269d398aed15b06,90,10,17,9,11.11,1.11,emi (3); umbrella (3); ito (2); emi's (1); hers (1),,low-frequency;very-low-frequency,needs-editorial-review
s877,2,Everyday life,Saturday Repair,359444e730e829c5244c67d4317d773a7fe8f5b936a44f20c4ae9e31e9c6876f,89,10,13,8.9,12.36,2.25,chen (1); sewed (1); omar (1); electrician (1); lamps (1); bicycle (1); mechanic (1); brakes (1); repairer (1); tick (1); grandfather’s (1),,low-frequency;very-low-frequency,needs-editorial-review
s879,2,Everyday life,Dinner Without a Recipe,853254aa084d9f5887637d7a7e7f8126df6a3de54abbfa12f17ea25e84a83b7a,97,9,18,10.78,7.22,0.0,kai (2); carrots (1); onion (1); pumpkin (1); tomatoes (1); tasted (1),,low-frequency,needs-editorial-review
s880,2,History,Bread in a Medieval Town,eff9fa531bf5285dc99a2e2f805393b192bfd65670d471e0f6f38c432b4fecf8,80,9,14,8.89,5.0,2.5,loaves (2); dough (1); bake (1),,very-low-frequency,needs-editorial-review
s881,2,History,The Ink Maker's Work,34fabe743210a6d5d906debd8675280fe02f6e8e3cf2e43dde2bfbcbb44c2b6f,79,7,15,11.29,8.86,5.06,growths (2); galls (2); soak (1); gum (1); darker (1),,low-frequency;very-low-frequency,needs-editorial-review
s882,2,History,A Bell for the Harbor,9242f2d1025ef29df2b120439ca75655567b4ff12c2a5a1f97dc57cf6e55f0dc,94,10,15,9.4,7.45,0.0,fog (3); sailors (2); hangs (1); hears (1),,low-frequency,needs-editorial-review
s885,2,Science,The Slow Banana,dcbd0cc9e9ffe5b5a83af1e2902734c896920d148949efc55ccd6ba47902c961,77,7,17,11,7.79,5.19,ripens (1); starch (1); softer (1); ripening (1); ethylene (1); ripen (1),,low-frequency;very-low-frequency,needs-editorial-review
s886,2,Science,Sound Through a String,653a4ad49996bba10c196af9784cbd5c9aa5fb11e10b7aaa1a48ef874245d3b0,94,9,19,10.44,3.19,1.06,mina (2); jo’s (1),,very-low-frequency,needs-editorial-review
s1021,2,Mystery and adventure,The Quiet River Notebook,4128cf89ac8eeb25240593cde0ffab4fd0f1633cd843b3999e1bc867cf9d8da8,87,9,13,9.67,8.05,3.45,notebook (3); xena (3); rehearsal (1),,low-frequency;very-low-frequency,needs-editorial-review
s1022,2,Mystery and adventure,The Bakery Whistle,1cebb6af935240c4bdcccd363f206478f2d42d6cbe5c408f30f6c3f3d99ecd8d,88,9,13,9.78,12.5,1.14,whistle (3); bakery (2); eli (2); shutter (2); eli’s (1); windy (1),,low-frequency;very-low-frequency,needs-editorial-review
s1023,2,Mystery and adventure,The Quiet Black Umbrella,bef0d9f87ec330c88c5b9b638ce3cc8a79853675bd66d0f570f2151bcba3ac91,77,9,10,8.56,7.79,0.0,umbrella (4); umbrellas (2),,low-frequency,needs-editorial-review
s1024,2,Mystery and adventure,The Quiet Orchard Box,9c3a6f688e376e26c8dcd67c259b75feafd4ac38d063e91cfc367e0550c88231,87,8,15,10.88,6.9,1.15,pia (3); orchard (1); planting (1); room’s (1),,very-low-frequency,needs-editorial-review
s1027,2,Mystery and adventure,Words on the Bakery Window,5072c3dc5fbbc59107fcfe3d6e6295ee2c8ca0d5a07bd8b1eb1a3ba5f4debc8a,86,9,14,9.56,11.63,0.0,ivan (3); pane (2); bakery (1); traced (1); breathed (1); wiped (1); fade (1),,low-frequency,needs-editorial-review
s1028,2,Mystery and adventure,The Quiet Farm Gate,a88bf94d59835d2f398c574331991d9d61609edfbe7ade823a1fde945dbb3d23,87,9,20,9.67,10.34,2.3,gus (3); donkey (3); farm’s (2); latch (1),,low-frequency;very-low-frequency,needs-editorial-review
s1029,2,Mystery and adventure,The Music Box’s Extra Note,39e1cf4d78176fb5d7031b4dff2307e0e80cc306d4a75bd38d66b16de8a959dd,86,8,17,10.75,4.65,2.33,uma (2); grandmother’s (1); lid (1),,very-low-frequency,needs-editorial-review
s1030,2,Mystery and adventure,The Moving Lake Light,d5e346d17e2d884967e0de74d16fac3a37b7166073aa53e8012ff84ccde82719,86,10,13,8.6,5.81,1.16,sara (2); dim (1); lamp’s (1); reflecting (1),,very-low-frequency,needs-editorial-review
s1031,2,Mystery and adventure,The Compass That Pointed West,154ced4e4108e323ca65f7738b9f085546de40b4d58cc9c6a2c398b02cfed36a,85,9,17,9.44,17.65,3.53,compass (4); sora (3); magnet (3); needle (2); oddly (1); farther (1); trusting (1),,low-frequency;very-low-frequency,needs-editorial-review
s1033,2,Mystery and adventure,The Silent School Bell,fe060f50f4a25e4782d875b00c7956cd2e1c8910d4fc9cac71f7985ddcdcdc26,81,8,17,10.13,7.41,0.0,rang (2); hana (1); doorway (1); night’s (1); school’s (1),,low-frequency,needs-editorial-review
s1034,2,Mystery and adventure,The Hidden Red Violin,4679e132b62afdbf8b5514592ac51b5d8a0cb7605ddacaa39ed118224b060161,81,9,18,9,7.41,0.0,vera (2); violin (2); cupboard (2),,low-frequency,needs-editorial-review
s1035,2,Mystery and adventure,The Hidden Recipe Book,ef01a1f75f5479ccc7060a75da626a44b2da749060fb5b40e2bbba756a77ff2a,83,7,16,11.86,4.82,1.2,cupboard (2); handprint (1); cooks (1),,very-low-frequency,needs-editorial-review
s1039,2,Mystery and adventure,The Blue Lantern at the Lodge,ec65f4ac7fd7dd77c95af6e5b1ddc90fc1a80e0bd595e4d822d37e535cdbf9c3,90,8,16,11.25,11.11,0.0,lantern (3); zane (2); borrowed (2); candle (1); wax (1); thanked (1),,low-frequency,needs-editorial-review
s1040,2,Mystery and adventure,The Flag Above the Harbor,c0e2bff1ce0d5555f14e368d7781c6cf006975f9dac4d25e0c1544e364becd92,93,9,15,10.33,7.53,0.0,gus (2); kite (2); stretching (1); railing (1); walkway (1),,low-frequency,needs-editorial-review
s1180,2,Travel and culture,An Unexpected Day in Tallinn,9c6406611df02944b84aed4085ba3e4467b6e287072b5969e5eceed3e35f23a2,63,6,15,10.5,6.35,1.59,iris (2); tallinn (1); snowy (1),,very-low-frequency,needs-editorial-review
s1181,2,Travel and culture,An Unexpected Day in Dubrovnik,9c336e3ed4f2dca536cc76dbf62ab1d157fecb6443024276f359a2806b24f654,67,6,14,11.17,7.46,1.49,pia (2); dubrovnik (1); rested (1); slower (1),,low-frequency;very-low-frequency,needs-editorial-review
s1182,2,Travel and culture,An Unexpected Day in Ulaanbaatar,e3035b4bbb6d303bdfd2296a7177483233647cc9077aca08db15be5c764810bd,66,7,14,9.43,7.58,1.52,dina (3); ulaanbaatar (1); slowed (1),,low-frequency;very-low-frequency,needs-editorial-review
s1183,2,Travel and culture,An Unexpected Day in Kathmandu,13788023713fc038cd314a879a66703922de06a7c70daabab4bc8814cf098356,64,6,16,10.67,12.5,0.0,theo (3); kathmandu (1); bicycle (1); thanked (1); drying (1); notebook (1),,low-frequency,needs-editorial-review
s1186,2,Travel and culture,An Unexpected Day in Cusco,94e8052e058251511fb1e34f4ba758606ef8499e6f532d20b23a25d43f3b51c0,76,7,15,10.86,3.95,1.32,cusco (1); steep (1); drank (1),,very-low-frequency,needs-editorial-review
s1188,2,Travel and culture,A Rainy Day in Seoul,1971d667d2f3ea70e7e97e9dd11617875b764dbefb581439a05a23ec50e5039d,78,7,15,11.14,7.69,0.0,faye (3); seoul (1); farther (1); thanked (1),,low-frequency,needs-editorial-review
s1189,2,Travel and culture,A Rainy Day in Taipei,abf64a4d5f88871747709ef498f8e75b6b7ff2952e2a7268fab7f672770e6821,74,7,20,10.57,8.11,0.0,zane (3); taipei (1); notebook (1); folding (1),,low-frequency,needs-editorial-review
s1191,2,Travel and culture,A Rainy Day in Chiang Mai,228419b8e5b3b57356097c71bee8393c12be422e1e2c96118f987bb121fac7a8,85,8,18,10.63,9.41,0.0,iris (3); chiang (1); mai (1); slowed (1); incorrectly (1); notebook (1),,low-frequency,needs-editorial-review
s1193,2,Travel and culture,A Rainy Day in Delhi,2b645c861337840d6e30f29081f8bb38520bc16411762f688e7b599ee906bcdf,79,7,15,11.29,5.06,2.53,sora (2); blurred (1); towel (1),,very-low-frequency,needs-editorial-review
s1194,2,Travel and culture,A Rainy Day in Istanbul,c694a9e803553045e91b5bd27af60a33cab21c07a2e34dd6ca9fe7bca6b93257,77,7,13,11,9.09,0.0,theo (3); istanbul (1); bakery (1); notebook (1); sketches (1),,low-frequency,needs-editorial-review
s1331,2,People and biography,Leah Park and the Old Cloth,5468d546d6cc1bce691064c4b8260db655eacc86444e9fac169c14ba8a480bba,83,8,14,10.38,7.23,2.41,leah (2); tablecloth (2); fictional (1); grandmother’s (1),,low-frequency;very-low-frequency,needs-editorial-review
s1332,2,People and biography,Ravi Mehta Checks the Last Bus,99f8a33b8498f2efefef49529e90148ff1328bd6d93c8d99ad4dba86db2738e9,90,8,17,11.25,10.0,1.11,ravi (3); mehta (1); fictional (1); planner (1); rode (1); evenings (1); riders (1),,low-frequency;very-low-frequency,needs-editorial-review
s1333,2,People and biography,Sofia Almeida Keeps Her Distance,73bb89be6c8dbb8f327d41f2a06f194f723e93819b3a989a02c258bfbc4c86a5,85,8,17,10.63,10.59,1.18,sofia (3); almeida (1); fictional (1); nesting (1); watcher (1); farther (1); zoom (1),,low-frequency;very-low-frequency,needs-editorial-review
